========================================
Inicio: 13/11/2025  9:42:10,09 
Processo: Dtc_Atualizador_Server.exe 
Caminho: C:\Program Files\Datacom\DtcSync\Dtc_Atualizador_Server.exe 
========================================
[15:15:15,13] Processo iniciado 
[15:15:15,19] Processo nao encontrado. Iniciando... 
[15:15:15,19] Processo iniciado 
[15:15:15,25] Processo nao encontrado. Iniciando... 
[15:15:15,25] Processo iniciado 
[15:15:15,30] Processo nao encontrado. Iniciando... 
[15:15:15,30] Processo iniciado 
[15:15:15,37] Processo nao encontrado. Iniciando... 
[15:15:15,37] Processo iniciado 
[15:15:15,43] Processo nao encontrado. Iniciando... 
[15:15:15,43] Processo iniciado 
[15:15:15,50] Processo nao encontrado. Iniciando... 
[15:15:15,50] Processo iniciado 
[15:15:15,55] Processo nao encontrado. Iniciando... 
[15:15:15,55] Processo iniciado 
[15:15:15,61] Processo nao encontrado. Iniciando... 
[15:15:15,61] Processo iniciado 
[15:15:15,67] Processo nao encontrado. Iniciando... 
[15:15:15,67] Processo iniciado 
[15:15:15,74] Processo nao encontrado. Iniciando... 
[15:15:15,74] Processo iniciado 
[15:15:15,80] Processo nao encontrado. Iniciando... 
[15:15:15,80] Processo iniciado 
[15:15:15,86] Processo nao encontrado. Iniciando... 
[15:15:15,86] Processo iniciado 
[15:15:15,92] Processo nao encontrado. Iniciando... 
[15:15:15,92] Processo iniciado 
[15:15:15,98] Processo nao encontrado. Iniciando... 
[15:15:15,98] Processo iniciado 
[15:15:16,21] Processo nao encontrado. Iniciando... 
[15:15:16,21] Processo iniciado 
[15:15:16,29] Processo nao encontrado. Iniciando... 
[15:15:16,29] Processo iniciado 
[15:15:16,37] Processo nao encontrado. Iniciando... 
[15:15:16,37] Processo iniciado 
========================================
Inicio: 17/11/2025 15:20:05,50 
Processo: Dtc_Atualizador_Server.exe 
Caminho: C:\Program Files\Datacom\DtcSync\Dtc_Atualizador_Server.exe 
========================================
[17/11/2025 15:20:05,55] Monitoramento iniciado 
========================================
Inicio: 18/11/2025 15:34:05,57 
Processo: Dtc_Atualizador_Server.exe 
Caminho: C:\Program Files\Datacom\DtcSync\Dtc_Atualizador_Server.exe 
========================================
[18/11/2025 15:34:05,62] Monitoramento iniciado 
========================================
Inicio: 18/11/2025 18:06:10,03 
Processo: Dtc_Atualizador_Server.exe 
Caminho: C:\Program Files\Datacom\DtcSync\Dtc_Atualizador_Server.exe 
========================================
[18/11/2025 18:06:10,11] Monitoramento iniciado 
[10:24:56,86] Processo nao encontrado. Iniciando... 
[10:24:56,86] Processo iniciado 
[10:24:57,51] Processo nao encontrado. Iniciando... 
[10:24:57,51] Processo iniciado 
[10:24:57,58] Processo nao encontrado. Iniciando... 
[10:24:57,58] Processo iniciado 
[10:24:57,64] Processo nao encontrado. Iniciando... 
[10:24:57,64] Processo iniciado 
[10:24:57,72] Processo nao encontrado. Iniciando... 
[10:24:57,72] Processo iniciado 
[10:24:57,81] Processo nao encontrado. Iniciando... 
[10:24:57,81] Processo iniciado 
[10:24:57,86] Processo nao encontrado. Iniciando... 
[10:24:57,86] Processo iniciado 
[10:24:57,91] Processo nao encontrado. Iniciando... 
[10:24:57,91] Processo iniciado 
[10:24:57,99] Processo nao encontrado. Iniciando... 
[10:24:57,99] Processo iniciado 
[10:24:58,04] Processo nao encontrado. Iniciando... 
[10:24:58,04] Processo iniciado 
[10:24:58,13] Processo nao encontrado. Iniciando... 
[10:24:58,13] Processo iniciado 
[10:24:58,19] Processo nao encontrado. Iniciando... 
[10:24:58,19] Processo iniciado 
[10:24:58,24] Processo nao encontrado. Iniciando... 
[10:24:58,24] Processo iniciado 
[10:24:58,30] Processo nao encontrado. Iniciando... 
[10:24:58,30] Processo iniciado 
[10:24:58,35] Processo nao encontrado. Iniciando... 
[10:24:58,35] Processo iniciado 
[10:24:58,41] Processo nao encontrado. Iniciando... 
[10:24:58,41] Processo iniciado 
[10:24:58,46] Processo nao encontrado. Iniciando... 
[10:24:58,46] Processo iniciado 
[10:24:58,52] Processo nao encontrado. Iniciando... 
[10:24:58,52] Processo iniciado 
[10:24:58,58] Processo nao encontrado. Iniciando... 
[10:24:58,58] Processo iniciado 
[10:24:58,63] Processo nao encontrado. Iniciando... 
[10:24:58,63] Processo iniciado 
[10:24:58,68] Processo nao encontrado. Iniciando... 
[10:24:58,68] Processo iniciado 
[10:24:58,74] Processo nao encontrado. Iniciando... 
[10:24:58,74] Processo iniciado 
[10:24:58,79] Processo nao encontrado. Iniciando... 
[10:24:58,79] Processo iniciado 
[10:24:58,85] Processo nao encontrado. Iniciando... 
[10:24:58,85] Processo iniciado 
[10:24:58,90] Processo nao encontrado. Iniciando... 
[10:24:58,90] Processo iniciado 
[10:24:58,95] Processo nao encontrado. Iniciando... 
[10:24:58,95] Processo iniciado 
[10:24:59,02] Processo nao encontrado. Iniciando... 
[10:24:59,02] Processo iniciado 
[10:24:59,06] Processo nao encontrado. Iniciando... 
[10:24:59,06] Processo iniciado 
[10:24:59,12] Processo nao encontrado. Iniciando... 
[10:24:59,12] Processo iniciado 
[10:24:59,17] Processo nao encontrado. Iniciando... 
[10:24:59,17] Processo iniciado 
[10:24:59,23] Processo nao encontrado. Iniciando... 
[10:24:59,23] Processo iniciado 
[10:24:59,29] Processo nao encontrado. Iniciando... 
[10:24:59,29] Processo iniciado 
[10:24:59,34] Processo nao encontrado. Iniciando... 
[10:24:59,34] Processo iniciado 
[10:24:59,39] Processo nao encontrado. Iniciando... 
[10:24:59,39] Processo iniciado 
[10:24:59,44] Processo nao encontrado. Iniciando... 
[10:24:59,44] Processo iniciado 
[10:24:59,49] Processo nao encontrado. Iniciando... 
[10:24:59,49] Processo iniciado 
[10:24:59,53] Processo nao encontrado. Iniciando... 
[10:24:59,53] Processo iniciado 
[10:24:59,59] Processo nao encontrado. Iniciando... 
[10:24:59,59] Processo iniciado 
[10:24:59,63] Processo nao encontrado. Iniciando... 
[10:24:59,63] Processo iniciado 
[10:24:59,69] Processo nao encontrado. Iniciando... 
[10:24:59,69] Processo iniciado 
[10:24:59,74] Processo nao encontrado. Iniciando... 
[10:24:59,74] Processo iniciado 
[10:24:59,79] Processo nao encontrado. Iniciando... 
[10:24:59,79] Processo iniciado 
[10:24:59,83] Processo nao encontrado. Iniciando... 
[10:24:59,83] Processo iniciado 
[10:24:59,89] Processo nao encontrado. Iniciando... 
[10:24:59,89] Processo iniciado 
[10:24:59,93] Processo nao encontrado. Iniciando... 
[10:24:59,93] Processo iniciado 
[10:24:59,98] Processo nao encontrado. Iniciando... 
[10:24:59,98] Processo iniciado 
[10:25:00,04] Processo nao encontrado. Iniciando... 
[10:25:00,04] Processo iniciado 
[10:25:00,09] Processo nao encontrado. Iniciando... 
[10:25:00,09] Processo iniciado 
[10:25:00,14] Processo nao encontrado. Iniciando... 
[10:25:00,14] Processo iniciado 
[10:25:00,19] Processo nao encontrado. Iniciando... 
[10:25:00,19] Processo iniciado 
[10:25:00,23] Processo nao encontrado. Iniciando... 
[10:25:00,23] Processo iniciado 
[10:25:00,28] Processo nao encontrado. Iniciando... 
[10:25:00,28] Processo iniciado 
[10:25:00,34] Processo nao encontrado. Iniciando... 
[10:25:00,34] Processo iniciado 
[10:25:00,38] Processo nao encontrado. Iniciando... 
[10:25:00,38] Processo iniciado 
[10:25:00,43] Processo nao encontrado. Iniciando... 
[10:25:00,43] Processo iniciado 
[10:25:00,48] Processo nao encontrado. Iniciando... 
[10:25:00,48] Processo iniciado 
[10:25:00,53] Processo nao encontrado. Iniciando... 
[10:25:00,53] Processo iniciado 
[10:25:00,58] Processo nao encontrado. Iniciando... 
[10:25:00,58] Processo iniciado 
[10:25:00,63] Processo nao encontrado. Iniciando... 
[10:25:00,63] Processo iniciado 
[10:25:00,67] Processo nao encontrado. Iniciando... 
[10:25:00,67] Processo iniciado 
[10:25:00,72] Processo nao encontrado. Iniciando... 
[10:25:00,72] Processo iniciado 
[10:25:00,77] Processo nao encontrado. Iniciando... 
[10:25:00,77] Processo iniciado 
[10:25:00,82] Processo nao encontrado. Iniciando... 
[10:25:00,82] Processo iniciado 
[10:25:00,87] Processo nao encontrado. Iniciando... 
[10:25:00,87] Processo iniciado 
[10:25:00,92] Processo nao encontrado. Iniciando... 
[10:25:00,92] Processo iniciado 
[10:25:00,97] Processo nao encontrado. Iniciando... 
[10:25:00,97] Processo iniciado 
[10:25:01,02] Processo nao encontrado. Iniciando... 
[10:25:01,02] Processo iniciado 
[10:25:01,07] Processo nao encontrado. Iniciando... 
[10:25:01,07] Processo iniciado 
[10:25:01,12] Processo nao encontrado. Iniciando... 
[10:25:01,12] Processo iniciado 
[10:25:01,16] Processo nao encontrado. Iniciando... 
[10:25:01,16] Processo iniciado 
[10:25:01,22] Processo nao encontrado. Iniciando... 
[10:25:01,22] Processo iniciado 
[10:25:01,30] Processo nao encontrado. Iniciando... 
[10:25:01,30] Processo iniciado 
[10:25:01,37] Processo nao encontrado. Iniciando... 
[10:25:01,37] Processo iniciado 
[10:25:01,41] Processo nao encontrado. Iniciando... 
[10:25:01,41] Processo iniciado 
[10:25:01,46] Processo nao encontrado. Iniciando... 
[10:25:01,46] Processo iniciado 
[10:25:01,51] Processo nao encontrado. Iniciando... 
[10:25:01,51] Processo iniciado 
========================================
Inicio: 21/11/2025  8:11:07,53 
Processo: Dtc_Atualizador_Server.exe 
Caminho: C:\Program Files\Datacom\DtcSync\Dtc_Atualizador_Server.exe 
========================================
[21/11/2025  8:11:07,57] Monitoramento iniciado 
[15:13:34,52] Processo nao encontrado. Iniciando... 
[15:13:34,52] Processo iniciado 
[15:13:35,32] Processo nao encontrado. Iniciando... 
[15:13:35,32] Processo iniciado 
[15:13:35,40] Processo nao encontrado. Iniciando... 
[15:13:35,40] Processo iniciado 
[15:13:35,46] Processo nao encontrado. Iniciando... 
[15:13:35,46] Processo iniciado 
[15:13:35,53] Processo nao encontrado. Iniciando... 
[15:13:35,53] Processo iniciado 
[15:13:35,59] Processo nao encontrado. Iniciando... 
[15:13:35,59] Processo iniciado 
[15:13:35,66] Processo nao encontrado. Iniciando... 
[15:13:35,66] Processo iniciado 
[15:13:35,74] Processo nao encontrado. Iniciando... 
[15:13:35,74] Processo iniciado 
[15:13:35,81] Processo nao encontrado. Iniciando... 
[15:13:35,81] Processo iniciado 
[15:13:35,89] Processo nao encontrado. Iniciando... 
[15:13:35,89] Processo iniciado 
[15:13:35,97] Processo nao encontrado. Iniciando... 
[15:13:35,97] Processo iniciado 
[15:13:36,04] Processo nao encontrado. Iniciando... 
[15:13:36,04] Processo iniciado 
[15:13:36,11] Processo nao encontrado. Iniciando... 
[15:13:36,11] Processo iniciado 
[15:13:36,17] Processo nao encontrado. Iniciando... 
[15:13:36,17] Processo iniciado 
[15:13:36,24] Processo nao encontrado. Iniciando... 
[15:13:36,24] Processo iniciado 
[15:13:36,30] Processo nao encontrado. Iniciando... 
[15:13:36,30] Processo iniciado 
[15:13:36,36] Processo nao encontrado. Iniciando... 
[15:13:36,36] Processo iniciado 
[15:13:36,42] Processo nao encontrado. Iniciando... 
[15:13:36,42] Processo iniciado 
[15:13:36,48] Processo nao encontrado. Iniciando... 
[15:13:36,48] Processo iniciado 
[15:13:36,54] Processo nao encontrado. Iniciando... 
[15:13:36,54] Processo iniciado 
[15:13:36,60] Processo nao encontrado. Iniciando... 
[15:13:36,60] Processo iniciado 
[15:13:36,66] Processo nao encontrado. Iniciando... 
[15:13:36,66] Processo iniciado 
[15:13:36,72] Processo nao encontrado. Iniciando... 
[15:13:36,72] Processo iniciado 
[15:13:36,78] Processo nao encontrado. Iniciando... 
[15:13:36,78] Processo iniciado 
[15:13:36,85] Processo nao encontrado. Iniciando... 
[15:13:36,85] Processo iniciado 
[15:13:36,91] Processo nao encontrado. Iniciando... 
[15:13:36,91] Processo iniciado 
[15:13:36,97] Processo nao encontrado. Iniciando... 
[15:13:36,97] Processo iniciado 
[15:13:37,03] Processo nao encontrado. Iniciando... 
[15:13:37,03] Processo iniciado 
[15:13:37,09] Processo nao encontrado. Iniciando... 
[15:13:37,09] Processo iniciado 
[15:13:37,15] Processo nao encontrado. Iniciando... 
[15:13:37,15] Processo iniciado 
[15:13:37,21] Processo nao encontrado. Iniciando... 
[15:13:37,21] Processo iniciado 
[15:13:37,27] Processo nao encontrado. Iniciando... 
[15:13:37,27] Processo iniciado 
[15:13:37,33] Processo nao encontrado. Iniciando... 
[15:13:37,33] Processo iniciado 
[15:13:37,38] Processo nao encontrado. Iniciando... 
[15:13:37,38] Processo iniciado 
[15:13:37,44] Processo nao encontrado. Iniciando... 
[15:13:37,44] Processo iniciado 
[15:13:37,50] Processo nao encontrado. Iniciando... 
[15:13:37,50] Processo iniciado 
[15:13:37,56] Processo nao encontrado. Iniciando... 
[15:13:37,56] Processo iniciado 
[15:13:37,61] Processo nao encontrado. Iniciando... 
[15:13:37,61] Processo iniciado 
[15:13:37,67] Processo nao encontrado. Iniciando... 
[15:13:37,67] Processo iniciado 
[15:13:37,73] Processo nao encontrado. Iniciando... 
[15:13:37,73] Processo iniciado 
[15:13:37,79] Processo nao encontrado. Iniciando... 
[15:13:37,79] Processo iniciado 
[15:13:37,84] Processo nao encontrado. Iniciando... 
[15:13:37,84] Processo iniciado 
[15:13:37,90] Processo nao encontrado. Iniciando... 
[15:13:37,90] Processo iniciado 
[15:13:37,96] Processo nao encontrado. Iniciando... 
[15:13:37,96] Processo iniciado 
[15:13:38,02] Processo nao encontrado. Iniciando... 
[15:13:38,02] Processo iniciado 
[15:13:38,08] Processo nao encontrado. Iniciando... 
[15:13:38,08] Processo iniciado 
========================================
Inicio: 27/11/2025 15:19:26,74 
Processo: Dtc_Atualizador_Server.exe 
Caminho: C:\Program Files\Datacom\DtcSync\Dtc_Atualizador_Server.exe 
========================================
[27/11/2025 15:19:26,78] Monitoramento iniciado 
========================================
Inicio: 28/11/2025  9:14:55,77 
Processo: Dtc_Atualizador_Server.exe 
Caminho: C:\Program Files\Datacom\DtcSync\Dtc_Atualizador_Server.exe 
========================================
[28/11/2025  9:14:55,82] Monitoramento iniciado 
[19:49:30,57] Processo nao encontrado. Iniciando... 
[19:49:30,57] Processo iniciado 
[19:49:30,85] Processo nao encontrado. Iniciando... 
[19:49:30,85] Processo iniciado 
[19:49:30,98] Processo nao encontrado. Iniciando... 
[19:49:30,98] Processo iniciado 
[19:49:31,06] Processo nao encontrado. Iniciando... 
[19:49:31,06] Processo iniciado 
[19:49:31,15] Processo nao encontrado. Iniciando... 
[19:49:31,15] Processo iniciado 
[19:49:31,22] Processo nao encontrado. Iniciando... 
[19:49:31,22] Processo iniciado 
[19:49:31,33] Processo nao encontrado. Iniciando... 
[19:49:31,33] Processo iniciado 
[19:49:31,58] Processo nao encontrado. Iniciando... 
[19:49:31,58] Processo iniciado 
[19:49:31,65] Processo nao encontrado. Iniciando... 
[19:49:31,65] Processo iniciado 
[19:49:31,76] Processo nao encontrado. Iniciando... 
[19:49:31,76] Processo iniciado 
[19:49:31,81] Processo nao encontrado. Iniciando... 
[19:49:31,81] Processo iniciado 
[19:49:31,87] Processo nao encontrado. Iniciando... 
[19:49:31,87] Processo iniciado 
[19:49:31,94] Processo nao encontrado. Iniciando... 
[19:49:31,94] Processo iniciado 
[19:49:31,99] Processo nao encontrado. Iniciando... 
[19:49:31,99] Processo iniciado 
[19:49:32,05] Processo nao encontrado. Iniciando... 
[19:49:32,05] Processo iniciado 
[19:49:32,10] Processo nao encontrado. Iniciando... 
[19:49:32,10] Processo iniciado 
[19:49:32,16] Processo nao encontrado. Iniciando... 
[19:49:32,16] Processo iniciado 
[19:49:32,21] Processo nao encontrado. Iniciando... 
[19:49:32,21] Processo iniciado 
[19:49:32,27] Processo nao encontrado. Iniciando... 
[19:49:32,27] Processo iniciado 
[19:49:32,33] Processo nao encontrado. Iniciando... 
[19:49:32,33] Processo iniciado 
[19:49:32,39] Processo nao encontrado. Iniciando... 
[19:49:32,39] Processo iniciado 
[19:49:32,44] Processo nao encontrado. Iniciando... 
[19:49:32,44] Processo iniciado 
[19:49:32,50] Processo nao encontrado. Iniciando... 
[19:49:32,50] Processo iniciado 
[19:49:32,54] Processo nao encontrado. Iniciando... 
[19:49:32,54] Processo iniciado 
[19:49:32,61] Processo nao encontrado. Iniciando... 
[19:49:32,61] Processo iniciado 
[19:49:32,66] Processo nao encontrado. Iniciando... 
[19:49:32,66] Processo iniciado 
[19:49:32,72] Processo nao encontrado. Iniciando... 
[19:49:32,72] Processo iniciado 
[19:49:32,77] Processo nao encontrado. Iniciando... 
[19:49:32,77] Processo iniciado 
[19:49:32,83] Processo nao encontrado. Iniciando... 
[19:49:32,83] Processo iniciado 
[19:49:32,87] Processo nao encontrado. Iniciando... 
[19:49:32,87] Processo iniciado 
[19:49:32,94] Processo nao encontrado. Iniciando... 
[19:49:32,94] Processo iniciado 
[19:49:32,99] Processo nao encontrado. Iniciando... 
[19:49:32,99] Processo iniciado 
[19:49:33,04] Processo nao encontrado. Iniciando... 
[19:49:33,04] Processo iniciado 
[19:49:33,10] Processo nao encontrado. Iniciando... 
[19:49:33,10] Processo iniciado 
[19:49:33,16] Processo nao encontrado. Iniciando... 
[19:49:33,16] Processo iniciado 
[19:49:33,21] Processo nao encontrado. Iniciando... 
[19:49:33,21] Processo iniciado 
[19:49:33,27] Processo nao encontrado. Iniciando... 
[19:49:33,27] Processo iniciado 
[19:49:33,30] Processo nao encontrado. Iniciando... 
[19:49:33,30] Processo iniciado 
[19:49:33,37] Processo nao encontrado. Iniciando... 
[19:49:33,37] Processo iniciado 
[19:49:33,42] Processo nao encontrado. Iniciando... 
[19:49:33,42] Processo iniciado 
[19:49:33,48] Processo nao encontrado. Iniciando... 
[19:49:33,48] Processo iniciado 
[19:49:33,53] Processo nao encontrado. Iniciando... 
[19:49:33,53] Processo iniciado 
[19:49:33,57] Processo nao encontrado. Iniciando... 
[19:49:33,57] Processo iniciado 
[19:49:33,63] Processo nao encontrado. Iniciando... 
[19:49:33,63] Processo iniciado 
[19:49:33,69] Processo nao encontrado. Iniciando... 
[19:49:33,69] Processo iniciado 
[19:49:33,73] Processo nao encontrado. Iniciando... 
[19:49:33,74] Processo iniciado 
[19:49:33,78] Processo nao encontrado. Iniciando... 
[19:49:33,78] Processo iniciado 
[19:49:33,84] Processo nao encontrado. Iniciando... 
[19:49:33,84] Processo iniciado 
[19:49:33,90] Processo nao encontrado. Iniciando... 
[19:49:33,90] Processo iniciado 
[19:49:33,94] Processo nao encontrado. Iniciando... 
[19:49:33,94] Processo iniciado 
[19:49:34,00] Processo nao encontrado. Iniciando... 
[19:49:34,00] Processo iniciado 
[19:49:34,05] Processo nao encontrado. Iniciando... 
[19:49:34,05] Processo iniciado 
[19:49:34,10] Processo nao encontrado. Iniciando... 
[19:49:34,10] Processo iniciado 
[19:49:34,15] Processo nao encontrado. Iniciando... 
[19:49:34,15] Processo iniciado 
[19:49:34,20] Processo nao encontrado. Iniciando... 
[19:49:34,20] Processo iniciado 
[19:49:34,26] Processo nao encontrado. Iniciando... 
[19:49:34,26] Processo iniciado 
[19:49:34,30] Processo nao encontrado. Iniciando... 
[19:49:34,30] Processo iniciado 
[19:49:34,35] Processo nao encontrado. Iniciando... 
[19:49:34,35] Processo iniciado 
[19:49:34,40] Processo nao encontrado. Iniciando... 
[19:49:34,40] Processo iniciado 
[19:49:34,45] Processo nao encontrado. Iniciando... 
[19:49:34,45] Processo iniciado 
[19:49:34,51] Processo nao encontrado. Iniciando... 
[19:49:34,51] Processo iniciado 
[19:49:34,56] Processo nao encontrado. Iniciando... 
[19:49:34,56] Processo iniciado 
[19:49:34,60] Processo nao encontrado. Iniciando... 
[19:49:34,60] Processo iniciado 
[19:49:34,66] Processo nao encontrado. Iniciando... 
[19:49:34,66] Processo iniciado 
[19:49:34,70] Processo nao encontrado. Iniciando... 
[19:49:34,70] Processo iniciado 
[19:49:34,76] Processo nao encontrado. Iniciando... 
[19:49:34,76] Processo iniciado 
[19:49:34,81] Processo nao encontrado. Iniciando... 
[19:49:34,81] Processo iniciado 
[19:49:34,86] Processo nao encontrado. Iniciando... 
[19:49:34,86] Processo iniciado 
[19:49:34,91] Processo nao encontrado. Iniciando... 
[19:49:34,91] Processo iniciado 
[19:49:34,96] Processo nao encontrado. Iniciando... 
[19:49:34,96] Processo iniciado 
[19:49:35,02] Processo nao encontrado. Iniciando... 
[19:49:35,02] Processo iniciado 
[19:49:35,07] Processo nao encontrado. Iniciando... 
[19:49:35,07] Processo iniciado 
[19:49:35,12] Processo nao encontrado. Iniciando... 
[19:49:35,12] Processo iniciado 
[19:49:35,16] Processo nao encontrado. Iniciando... 
[19:49:35,16] Processo iniciado 
[19:49:35,22] Processo nao encontrado. Iniciando... 
[19:49:35,22] Processo iniciado 
[19:49:35,33] Processo nao encontrado. Iniciando... 
[19:49:35,33] Processo iniciado 
[19:49:35,40] Processo nao encontrado. Iniciando... 
[19:49:35,40] Processo iniciado 
[19:49:35,47] Processo nao encontrado. Iniciando... 
[19:49:35,47] Processo iniciado 
[19:49:35,52] Processo nao encontrado. Iniciando... 
[19:49:35,52] Processo iniciado 
[19:49:35,60] Processo nao encontrado. Iniciando... 
[19:49:35,60] Processo iniciado 
[19:49:35,67] Processo nao encontrado. Iniciando... 
[19:49:35,67] Processo iniciado 
[19:49:35,73] Processo nao encontrado. Iniciando... 
[19:49:35,73] Processo iniciado 
========================================
Inicio: 02/12/2025  7:53:08,14 
Processo: Dtc_Atualizador_Server.exe 
Caminho: C:\Program Files\Datacom\DtcSync\Dtc_Atualizador_Server.exe 
========================================
[02/12/2025  7:53:08,19] Monitoramento iniciado 
========================================
Inicio: 09/12/2025 10:05:41,97 
Processo: Dtc_Atualizador_Server.exe 
Caminho: C:\Program Files\Datacom\DtcSync\Dtc_Atualizador_Server.exe 
========================================
[09/12/2025 10:05:42,01] Monitoramento iniciado 
========================================
Inicio: 09/12/2025 11:16:11,38 
Processo: Dtc_Atualizador_Server.exe 
Caminho: C:\Program Files\Datacom\DtcSync\Dtc_Atualizador_Server.exe 
========================================
[09/12/2025 11:16:11,42] Monitoramento iniciado 
[11:37:38,60] Processo nao encontrado. Iniciando... 
[11:37:38,60] Processo iniciado 
[11:37:38,77] Processo nao encontrado. Iniciando... 
[11:37:38,77] Processo iniciado 
[11:37:38,83] Processo nao encontrado. Iniciando... 
[11:37:38,83] Processo iniciado 
[11:37:38,90] Processo nao encontrado. Iniciando... 
[11:37:38,90] Processo iniciado 
[11:37:38,97] Processo nao encontrado. Iniciando... 
[11:37:38,97] Processo iniciado 
[11:37:39,02] Processo nao encontrado. Iniciando... 
[11:37:39,02] Processo iniciado 
[11:37:39,07] Processo nao encontrado. Iniciando... 
[11:37:39,07] Processo iniciado 
[11:37:39,13] Processo nao encontrado. Iniciando... 
[11:37:39,13] Processo iniciado 
[11:37:39,18] Processo nao encontrado. Iniciando... 
[11:37:39,18] Processo iniciado 
[11:37:39,23] Processo nao encontrado. Iniciando... 
[11:37:39,23] Processo iniciado 
[11:37:39,28] Processo nao encontrado. Iniciando... 
[11:37:39,28] Processo iniciado 
[11:37:39,33] Processo nao encontrado. Iniciando... 
[11:37:39,33] Processo iniciado 
[11:37:39,37] Processo nao encontrado. Iniciando... 
[11:37:39,37] Processo iniciado 
[11:37:39,44] Processo nao encontrado. Iniciando... 
[11:37:39,44] Processo iniciado 
[11:37:39,49] Processo nao encontrado. Iniciando... 
[11:37:39,49] Processo iniciado 
[11:37:39,53] Processo nao encontrado. Iniciando... 
[11:37:39,53] Processo iniciado 
[11:37:39,58] Processo nao encontrado. Iniciando... 
[11:37:39,58] Processo iniciado 
[11:37:39,64] Processo nao encontrado. Iniciando... 
[11:37:39,64] Processo iniciado 
[11:37:39,67] Processo nao encontrado. Iniciando... 
[11:37:39,67] Processo iniciado 
[11:37:39,73] Processo nao encontrado. Iniciando... 
[11:37:39,73] Processo iniciado 
[11:37:39,79] Processo nao encontrado. Iniciando... 
[11:37:39,79] Processo iniciado 
[11:37:39,83] Processo nao encontrado. Iniciando... 
[11:37:39,83] Processo iniciado 
[11:37:39,88] Processo nao encontrado. Iniciando... 
[11:37:39,88] Processo iniciado 
[11:37:39,93] Processo nao encontrado. Iniciando... 
[11:37:39,93] Processo iniciado 
[11:37:39,98] Processo nao encontrado. Iniciando... 
[11:37:39,98] Processo iniciado 
[11:37:40,03] Processo nao encontrado. Iniciando... 
[11:37:40,03] Processo iniciado 
[11:37:40,07] Processo nao encontrado. Iniciando... 
[11:37:40,07] Processo iniciado 
[11:37:40,14] Processo nao encontrado. Iniciando... 
[11:37:40,14] Processo iniciado 
[11:37:40,19] Processo nao encontrado. Iniciando... 
[11:37:40,19] Processo iniciado 
[11:37:40,23] Processo nao encontrado. Iniciando... 
[11:37:40,23] Processo iniciado 
[11:37:40,28] Processo nao encontrado. Iniciando... 
[11:37:40,28] Processo iniciado 
[11:37:40,33] Processo nao encontrado. Iniciando... 
[11:37:40,33] Processo iniciado 
[11:37:40,39] Processo nao encontrado. Iniciando... 
[11:37:40,39] Processo iniciado 
[11:37:40,43] Processo nao encontrado. Iniciando... 
[11:37:40,43] Processo iniciado 
[11:37:40,49] Processo nao encontrado. Iniciando... 
[11:37:40,49] Processo iniciado 
[11:37:40,53] Processo nao encontrado. Iniciando... 
[11:37:40,53] Processo iniciado 
[11:37:40,57] Processo nao encontrado. Iniciando... 
[11:37:40,57] Processo iniciado 
[11:37:40,63] Processo nao encontrado. Iniciando... 
[11:37:40,63] Processo iniciado 
[11:37:40,68] Processo nao encontrado. Iniciando... 
[11:37:40,68] Processo iniciado 
[11:37:40,73] Processo nao encontrado. Iniciando... 
[11:37:40,73] Processo iniciado 
[11:37:40,77] Processo nao encontrado. Iniciando... 
[11:37:40,77] Processo iniciado 
[11:37:40,82] Processo nao encontrado. Iniciando... 
[11:37:40,82] Processo iniciado 
[11:37:40,87] Processo nao encontrado. Iniciando... 
[11:37:40,87] Processo iniciado 
[11:37:40,91] Processo nao encontrado. Iniciando... 
[11:37:40,91] Processo iniciado 
[11:37:40,96] Processo nao encontrado. Iniciando... 
[11:37:40,96] Processo iniciado 
[11:37:41,01] Processo nao encontrado. Iniciando... 
[11:37:41,01] Processo iniciado 
[11:37:41,06] Processo nao encontrado. Iniciando... 
[11:37:41,06] Processo iniciado 
[11:37:41,10] Processo nao encontrado. Iniciando... 
[11:37:41,10] Processo iniciado 
[11:37:41,15] Processo nao encontrado. Iniciando... 
[11:37:41,15] Processo iniciado 
[11:37:41,20] Processo nao encontrado. Iniciando... 
[11:37:41,20] Processo iniciado 
[11:37:41,25] Processo nao encontrado. Iniciando... 
[11:37:41,25] Processo iniciado 
[11:37:41,29] Processo nao encontrado. Iniciando... 
[11:37:41,29] Processo iniciado 
[11:37:41,34] Processo nao encontrado. Iniciando... 
[11:37:41,34] Processo iniciado 
[11:37:41,38] Processo nao encontrado. Iniciando... 
[11:37:41,39] Processo iniciado 
[11:37:41,43] Processo nao encontrado. Iniciando... 
[11:37:41,43] Processo iniciado 
[11:37:41,48] Processo nao encontrado. Iniciando... 
[11:37:41,48] Processo iniciado 
[11:37:41,52] Processo nao encontrado. Iniciando... 
[11:37:41,52] Processo iniciado 
[11:37:41,57] Processo nao encontrado. Iniciando... 
[11:37:41,57] Processo iniciado 
[11:37:41,62] Processo nao encontrado. Iniciando... 
[11:37:41,62] Processo iniciado 
[11:37:41,66] Processo nao encontrado. Iniciando... 
[11:37:41,66] Processo iniciado 
[11:37:41,71] Processo nao encontrado. Iniciando... 
[11:37:41,71] Processo iniciado 
[11:37:41,75] Processo nao encontrado. Iniciando... 
[11:37:41,75] Processo iniciado 
[11:37:41,80] Processo nao encontrado. Iniciando... 
[11:37:41,80] Processo iniciado 
